id,language,number of days between account creation and account labelling,presence of digits in name,presence of special characters (ASCII) in name,presence of non-ASCII characters in name,length of name,presence of digits in screen name,length of screen name,presence of url,number of followers,number of friends,number of listed,number of favourites,number of statuses,verified account,presence of banner,presence of default profile,presence of default profile image,number of urls in description,number of hashtags in description,number of cashtags in description,number of mentions in description,number of words in description,number of special characters (ASCII) in description,number of non-ASCII characters in description,number of uppercase characters in description,number of digits in description,language in description is english,polarity of description,subjectivity of description,bot
187050104,en,2504,0,0,0,10,0,10,0,54,0,0,10,101,0,0,0,0,0,0,0,0,8,1,0,37,0,1,0.0,0.0,0
259856497,en,2999,0,0,1,22,0,9,1,2022,993,135,107299,69736,0,1,0,0,0,12,0,0,18,12,0,1,0,1,0.0,0.0,0
529648751,en,2390,0,0,0,13,0,12,0,45,63,1,298,138,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
340705616,en,2218,0,0,0,18,1,11,0,10,0,2,1876,2683,0,0,1,0,0,0,0,0,8,6,0,2,0,1,0.0,0.0,1
117619081,en,3368,0,0,0,5,0,13,1,539,408,6,8015,25598,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0.0,0.0,0
275992362,en,2280,0,0,0,14,1,11,1,182,0,0,721,4106,0,1,1,0,0,0,0,0,6,3,0,3,4,0,0.0,0.0,0
2837841,en,4029,0,0,0,18,0,14,1,79904,95,1870,380,35888,1,1,0,0,0,0,0,1,24,9,0,8,0,1,0.11,0.33,0
39530201,en,2978,0,0,0,15,0,12,1,133,0,4,17,2940,0,0,0,0,1,0,0,0,18,7,4,6,0,0,0.0,0.0,0
98791538,en,2984,0,0,0,6,0,6,0,11,12,1,2586,3613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
749993067164291072,en,1048,0,0,0,16,1,10,0,206,200,2,4069,4324,0,1,0,0,0,0,0,0,8,2,0,10,0,1,-0.4,0.6,0
2296758480,en,1947,0,0,0,8,0,8,0,475,318,55,5384,12777,0,1,0,0,0,0,0,0,24,8,0,12,0,1,-0.12,1.0,0
604120470,en,2534,0,0,1,34,1,6,0,3522,309,63,367897,231460,0,1,0,0,1,0,0,0,14,9,8,23,0,1,0.0,0.0,0
2344430298,en,1234,0,0,0,14,1,14,0,22,0,0,413,261,0,0,1,0,0,0,0,0,17,0,0,1,0,1,-0.09,0.56,0
721591329013178368,en,494,0,0,0,11,0,11,0,27,94,0,1100,1547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
882049199684104192,en,16,0,0,0,10,0,10,0,0,0,2,472,678,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,1
1410158640,en,1567,0,0,0,4,0,10,0,2350,1611,1,2991,4060,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0.0,0.0,0
546997496,en,1960,0,0,0,18,0,8,1,46,542,1,2268,3241,0,1,1,0,0,0,0,0,4,1,0,1,0,1,0.21,0.64,1
719213071915425792,en,501,0,0,0,11,0,12,0,1,23,0,1213,1766,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
765805294429569026,en,327,0,0,0,15,0,15,0,18,0,0,1233,1237,0,1,1,0,0,0,0,0,6,6,0,6,0,1,0.0,0.0,1
766333476153004032,en,511,0,0,0,9,1,14,0,19,0,0,346,370,0,1,1,0,0,0,0,0,10,1,0,1,0,1,0.03,0.07,1
32263284,en,3045,0,1,0,16,0,15,0,135,150,0,573,2167,0,0,0,0,0,0,0,0,14,2,0,0,0,1,0.12,0.3,0
772113379016204288,en,299,0,0,0,13,1,12,0,2,0,0,116,272,0,0,1,0,0,0,0,0,8,1,1,2,0,0,0.0,0.0,0
331509105,en,2237,0,1,0,13,0,9,0,1,13,1,1280,1874,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
143747972,en,2653,0,0,0,8,1,6,0,8,0,0,1104,1595,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
807500970817155072,en,382,1,0,1,11,1,9,1,1092,2415,29,33,26529,0,0,0,0,0,0,0,0,9,3,0,5,0,1,0.0,0.0,1
1048651231,en,2330,0,0,1,6,0,11,0,143,171,4,19473,8365,0,1,0,0,0,0,0,0,1,0,7,0,0,1,0.0,0.0,0
35852405,en,3021,0,1,0,11,1,15,0,4,0,0,1596,2259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1363024574,en,1587,0,0,0,9,0,10,0,5,0,0,1917,2605,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
101474989,en,3400,0,0,0,7,0,13,0,1528,4149,14,1973,6137,0,1,0,0,0,6,0,0,22,8,1,24,4,1,0.0,1.0,0
1325701530,en,2231,0,0,0,6,0,8,0,1118,271,5,5603,3947,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2901170973,en,997,0,0,0,11,0,13,0,41,0,0,2431,3250,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
487165396,en,2655,1,1,0,19,0,11,1,664,573,19,85885,123275,0,1,1,0,0,10,1,0,15,16,0,24,8,1,0.5,0.6,0
2532177819,en,1838,0,0,0,15,0,13,0,563,373,2,14806,9086,0,1,1,0,0,0,0,0,2,0,0,10,0,0,0.0,0.0,0
137388097,en,3293,0,0,0,3,0,13,0,214,196,1,3369,7426,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
4111435273,en,877,0,0,0,14,0,13,0,143,367,13,2717,4994,0,1,1,0,0,0,0,0,13,4,5,0,6,1,0.7,0.6,1
3299871373,en,758,0,0,0,13,1,7,0,22,0,0,1452,2279,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
746396742,en,1810,0,1,1,8,1,9,0,1260,0,2,671,19511,0,1,1,0,0,0,0,0,3,0,4,3,0,0,-0.17,0.43,0
138768009,en,2670,0,0,0,15,1,15,0,57,144,3,2385,2852,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1310763212,en,2242,0,0,0,17,0,12,1,6045,1167,188,13732,34192,0,1,0,0,0,0,0,2,25,7,2,10,0,1,0.0,0.0,0
227019467,en,2462,0,0,0,9,0,8,0,3,0,1,70,119,0,0,0,0,0,0,0,0,16,3,0,3,0,1,0.35,0.65,1
73620181,en,2903,0,0,1,5,0,10,0,11,0,1,1465,2034,0,0,1,0,0,0,0,0,1,4,8,0,0,0,0.0,0.0,1
877493340027191296,en,28,0,0,1,12,1,15,0,0,0,0,19,120,0,0,1,0,0,0,0,0,18,3,62,2,6,0,0.0,0.0,1
772151685154279425,en,299,0,0,0,12,0,12,0,0,0,0,157,287,0,0,1,0,0,0,0,0,1,7,2,9,0,0,0.0,0.0,0
1362231438,en,1589,0,0,0,15,0,15,0,24,237,1,2733,3261,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1
66499616,en,2916,0,0,0,9,0,9,1,5,0,0,88,113,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
49544843,en,3615,0,0,0,10,0,12,0,844,2967,46,2091,3425,0,1,0,0,0,0,0,2,9,7,0,7,0,1,-0.25,0.56,0
368623587,en,2787,0,0,0,14,1,10,0,16,82,1,2257,3138,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2600430277,en,1776,0,0,0,10,0,10,1,15194,16606,67,24091,19832,0,0,0,0,1,0,0,1,6,3,2,6,0,1,0.33,0.67,0
480551865,en,2011,0,0,0,4,0,7,0,5,0,0,159,129,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
110987878,en,2759,0,0,0,13,0,14,1,79,0,1,3349,2396,0,1,0,0,0,0,0,1,22,6,0,12,0,1,0.06,0.23,1
18476875,en,3791,0,0,0,9,0,10,1,342,933,3,1723,3985,0,1,0,0,0,0,0,0,23,7,0,9,0,1,0.0,0.0,0
2432710760,en,1235,0,0,0,7,0,13,0,106,0,1,2087,2197,0,1,1,0,0,0,0,1,21,5,2,44,0,1,-0.35,0.65,0
1972516531,en,1478,0,0,0,11,1,14,0,9,69,0,2234,2854,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
138032898,en,2675,0,0,1,15,0,13,0,380,0,2,3399,4406,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
4111442472,en,701,0,0,0,13,0,12,0,20,52,23,5281,5359,0,1,1,0,0,0,0,2,13,5,0,9,0,1,0.48,0.67,1
387410779,en,2490,0,0,0,9,0,10,0,316,0,1,1938,4994,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
519122862,en,1941,0,0,0,12,0,10,0,33,0,1,49,139,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0.0,0.0,1
252286391,en,2383,1,0,0,10,1,10,0,39,161,0,1288,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
97698474,en,2806,0,0,0,11,1,13,0,70,53,1,2493,3662,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
456422874,en,2051,0,0,0,11,0,12,0,4,61,0,877,1274,0,0,1,0,0,0,0,0,9,0,0,2,0,1,-0.07,0.2,1
842898461859205120,en,153,0,0,0,13,0,13,0,4,806,0,26,129,0,0,1,0,0,0,0,0,10,1,47,0,0,0,0.0,0.0,0
17192795,en,3846,0,0,0,11,1,11,0,824,2177,8,2940,17207,0,1,0,0,0,0,0,1,13,3,0,61,0,1,0.5,0.5,0
18842858,en,3092,0,0,0,12,0,11,1,41,0,0,16,1444,0,0,0,0,0,0,0,0,7,2,0,2,0,1,0.3,0.5,0
234144311,en,2969,0,0,0,6,0,6,0,185,298,7,2049,2773,0,1,1,0,0,0,0,0,7,4,0,6,1,1,0.0,0.0,1
966384038,en,1730,0,0,0,17,0,10,0,31,0,0,1038,1468,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877394080342446081,en,28,0,0,1,13,1,13,0,2,0,0,58,415,0,0,1,0,0,0,0,0,2,0,15,0,0,0,0.0,0.0,1
737654317436506112,en,1078,0,0,0,11,0,10,0,121,150,3,1753,1313,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
144580653,en,2625,1,0,0,16,1,13,0,1,0,0,2,111,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
87374828,en,2789,0,0,0,13,0,12,0,160,0,0,23,7211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
246639560,en,2385,0,0,0,9,1,12,0,157,0,0,5,729,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
177656454,en,2990,0,0,0,10,1,8,0,8,36,0,2331,786,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772482494021107712,en,298,0,0,0,15,1,15,0,1,0,0,54,118,0,0,1,0,0,0,0,0,19,7,0,2,0,1,0.1,0.4,0
765932440145760256,en,318,0,0,0,14,1,14,0,19,47,0,1332,1332,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,1
1363514838,en,1582,0,1,0,9,0,9,0,4,25,0,1433,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2657514672,en,1627,0,0,0,4,0,6,0,805,246,3,21579,88423,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
23872361,en,3081,0,0,0,8,0,8,0,75,2,8,2138,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
334517711,en,2866,0,0,0,19,0,10,1,733,542,14,32686,24825,0,1,0,0,0,1,0,1,15,6,0,7,2,1,0.03,0.5,0
1924933056,en,1423,0,0,1,13,0,11,0,121,0,2,8313,6150,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0.0,0.0,0
2495379949,en,1828,0,0,0,12,1,8,1,90,168,1,3028,3356,0,1,1,0,0,0,0,0,4,0,0,15,0,1,0.0,0.0,0
877507040909950976,en,30,0,0,1,9,1,15,0,0,0,0,136,846,0,0,1,0,0,0,0,0,32,4,120,0,0,0,0.0,0.0,1
601551966,en,2536,0,0,0,3,1,10,0,4376,4003,52,4334,54510,0,1,0,0,0,0,0,0,25,8,0,5,0,1,0.0,0.0,0
31505203,en,3503,0,0,0,17,1,10,0,73,87,0,654,710,0,0,1,0,0,0,0,0,8,3,0,8,0,1,0.0,0.1,0
69478068,en,2894,0,0,0,17,1,9,0,266,213,0,753,2234,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0.0,0.0,0
232503690,en,3060,0,0,0,18,0,11,1,6586,483,278,5389,33346,0,1,0,0,0,0,0,0,13,3,0,7,0,1,0.07,0.13,0
355802907,en,2157,0,0,0,8,0,12,1,112,0,4,1303,2590,0,0,0,0,0,0,0,0,10,6,0,12,0,1,0.0,0.0,0
348080032,en,2204,0,0,0,13,1,13,0,3,0,0,94,99,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
396252192,en,2751,0,0,0,9,1,10,0,6,72,0,302,251,0,0,1,0,0,0,0,0,7,1,0,0,0,1,0.0,0.0,0
4296760813,en,1275,0,0,1,5,1,14,0,897,871,2,10365,7949,0,1,1,0,0,1,0,0,15,1,4,1,1,1,0.0,0.0,0
820477630721966080,en,215,0,0,0,12,1,9,0,7,47,0,2173,2902,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
364715293,en,2186,1,1,0,20,1,9,1,229,0,3,2293,4345,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0.0,0.0,1
877290800832536576,en,27,0,0,1,8,1,15,0,0,0,0,53,433,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
855286178,en,2413,0,0,0,11,1,15,0,46,261,5,2160,3076,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0.0,0.0,1
33842401,en,3661,0,1,0,20,0,12,1,292,2623,1,870,1278,0,1,1,0,0,0,0,0,5,4,0,18,0,1,0.0,0.0,0
4123750347,en,1289,0,0,1,6,1,9,0,174,115,0,8118,2086,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0.0,0.0,0
624792071,en,2511,0,0,1,9,0,8,1,380,312,5,18688,29891,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0.0,0.0,0
573359892,en,1935,0,0,0,15,0,12,0,9,0,1,2383,3385,0,0,1,0,0,0,0,0,5,4,0,0,0,1,0.0,0.0,1
845141999372058624,en,781,0,0,0,13,0,13,0,68,344,1,2207,1111,0,1,1,0,0,0,0,0,9,3,0,8,0,1,0.0,0.05,0
700197168,en,2312,0,0,1,5,0,12,1,181,193,4,3013,3966,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,1
64674973,en,2935,1,0,0,2,0,9,0,27,90,3,2228,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
728531442,en,1844,1,0,0,7,0,6,0,45,129,3,2745,3828,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
503949263,en,1976,0,0,1,7,0,15,0,135,0,1,871,2284,0,1,1,0,0,3,0,1,8,5,4,4,5,1,0.0,0.0,0
449271280,en,2657,0,0,0,10,0,14,1,44,60,2,2254,3647,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
98729763,en,2795,0,0,0,12,1,10,0,14,0,0,613,816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
862616418,en,1763,0,0,0,12,1,14,0,0,97,0,2222,2245,0,0,1,0,0,0,0,0,11,3,0,2,0,1,0.2,0.2,1
772291741256777728,en,299,0,0,0,11,0,10,0,0,0,0,92,228,0,0,1,0,0,0,0,0,13,5,0,3,2,1,0.42,0.58,0
884878485583527937,en,6,0,0,0,19,1,14,0,1,0,1,109,203,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0
603943911,en,2045,0,0,0,10,0,9,0,14,90,0,2273,3192,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1615071366,en,1493,0,0,0,11,0,13,0,59,0,2,2551,3468,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
105832385,en,2776,0,0,0,17,0,10,0,468,0,2,2473,26454,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
177189571,en,3145,0,0,0,5,1,4,0,18,139,1,909,1346,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
744678510,en,1836,0,0,0,11,0,10,0,9,15,1,2060,2932,0,0,1,0,1,0,0,0,9,0,0,1,0,1,0.5,0.5,1
2470062211,en,1206,0,0,0,12,1,8,0,23,29,1,2366,3304,0,1,0,0,0,0,0,0,5,2,0,5,8,1,0.0,0.0,1
890865353798103040,en,3,0,0,1,13,1,15,0,1,0,0,172,227,0,0,1,0,0,0,0,0,14,7,82,4,0,0,0.0,0.0,0
452509740,en,2013,0,0,0,12,1,7,0,104,0,0,15,148,0,0,1,0,0,0,0,0,6,0,0,8,0,1,0.0,0.0,0
1712701916,en,1540,0,0,0,13,0,10,0,17,43,1,1053,1509,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
424654252,en,2697,0,0,0,12,1,7,0,182,208,2,4498,6557,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
765948736711385089,en,318,0,0,0,14,1,12,0,16,21,2,1332,1332,0,1,1,0,0,0,0,0,15,11,0,17,10,1,0.0,0.0,1
236774978,en,2913,0,0,0,13,0,14,0,12,74,0,1405,2274,0,1,0,0,0,0,0,0,3,2,0,0,0,1,0.0,0.0,0
309327600,en,2269,0,0,0,15,0,12,0,49,113,1,2161,2757,0,1,0,0,1,0,0,0,12,2,0,0,0,1,0.0,0.0,0
608500070,en,2529,0,0,0,4,0,14,0,847,658,3,30901,68320,0,1,0,0,0,0,0,0,8,3,1,1,4,1,-0.15,0.4,0
1416783974,en,1850,0,0,0,6,1,11,0,214,290,3,4094,6913,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1433760666,en,1555,0,0,0,15,0,7,0,10,31,0,2162,3102,0,1,1,0,0,0,0,0,5,1,0,0,0,1,-0.35,0.5,1
27500911,en,3698,0,0,0,6,0,9,0,46,381,1,2363,3701,0,1,1,0,0,0,0,0,12,5,8,4,12,1,0.0,1.0,1
3236271451,en,1444,0,0,1,9,0,8,0,10765,62,232,32836,24312,0,1,1,0,0,0,0,0,24,9,6,9,0,1,0.53,0.43,0
267291796,en,2982,0,0,0,10,1,9,1,1175,2709,35,1742,4676,0,0,0,0,0,4,0,0,25,7,0,7,0,1,0.38,0.47,0
56269934,en,3545,0,0,0,15,0,14,0,261,179,5,2125,7006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772262928795992064,en,299,0,0,0,13,0,13,0,3,0,0,83,213,0,0,1,0,0,0,0,0,22,5,0,0,0,1,0.0,0.0,0
25859277,en,3705,0,0,0,22,0,12,0,570,3836,24,131,5564,0,0,1,0,0,0,0,0,6,2,0,0,0,1,0.0,0.0,0
1556491099,en,2148,0,0,0,11,0,9,0,631,267,0,14113,9302,0,1,0,0,0,0,0,0,3,1,1,4,2,0,0.0,0.0,0
765897362850144258,en,318,0,0,0,11,1,13,0,19,47,1,1331,1332,0,1,1,0,0,0,0,0,11,1,0,2,0,1,0.0,0.0,1
587815449,en,1920,0,0,0,16,1,12,0,104,0,2,1973,2513,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
619588677,en,2188,0,0,0,11,1,11,0,272,603,1,3257,2315,0,1,1,0,0,0,0,0,11,3,0,1,0,1,0.0,0.0,0
28280804,en,3698,0,0,0,13,0,12,1,3295,963,85,1625,261404,0,1,0,0,0,1,0,0,25,11,0,26,1,1,-0.1,0.83,0
1692084840,en,1454,1,1,0,17,1,12,0,10,0,0,2014,2741,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
52739351,en,3589,0,0,0,8,1,12,0,24,49,1,5878,1897,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
109723468,en,3288,1,0,0,13,0,7,0,14,44,1,606,816,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
780510653626843141,en,961,1,0,0,6,1,12,0,20,54,2,3094,761,0,1,0,0,0,0,0,0,4,1,0,3,0,1,0.0,0.0,0
759457870442180608,en,1022,0,0,0,15,1,10,0,446,472,0,17170,5455,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
876063287867301888,en,31,0,0,0,14,0,14,0,1,0,0,200,282,0,0,1,0,0,0,0,0,10,3,1,1,0,0,0.0,0.0,0
15380583,en,3332,0,1,0,12,0,8,0,27,0,1,2454,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3465861379,en,1349,0,0,0,4,0,9,0,524,309,3,17939,4180,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
229931534,en,2391,0,1,0,9,0,14,0,159,0,0,44,5297,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0.0,0.0,0
799528123733839872,en,815,0,0,0,15,1,15,0,11,22,0,1040,1682,0,1,1,0,0,0,0,0,17,7,0,10,0,1,0.0,0.0,1
1368667807,en,2215,0,0,0,17,0,15,1,479,567,5,16705,26232,0,1,0,0,0,0,0,0,10,3,0,2,0,1,-0.12,0.12,0
572055052,en,1937,1,0,0,3,0,13,0,241,0,0,3320,4614,0,1,0,0,1,0,0,0,19,3,1,8,0,1,-0.08,0.28,1
19756317,en,3392,0,0,0,8,0,9,0,13,29,0,1128,1765,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3042543629,en,919,0,0,0,20,0,13,0,17,0,1,1136,1719,0,1,1,0,0,0,0,0,15,3,0,7,2,1,0.5,0.5,0
1312756183,en,1603,0,0,0,1,1,12,0,15,66,0,1861,2505,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,1
246220260,en,2899,0,0,0,7,0,11,0,15,123,0,463,694,0,0,1,0,0,0,0,0,6,2,0,2,0,1,0.35,0.55,0
601419082,en,1904,0,0,0,13,0,13,0,58,0,0,2377,3716,0,0,1,0,0,0,0,0,7,3,0,8,0,1,0.0,0.0,1
844758529,en,2427,0,0,0,13,0,13,0,1535,513,51,149281,161256,0,1,0,0,0,0,0,0,24,13,2,13,0,1,0.0,0.0,0
2373120822,en,1898,0,0,0,13,0,13,0,314,279,0,7604,3040,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0.0,0.0,0
157613995,en,3254,0,0,0,11,0,10,0,662,2594,82,51394,26565,0,1,1,0,0,0,0,0,9,3,0,3,0,1,0.5,0.5,0
894110609335341056,en,30,0,0,1,13,1,14,0,0,0,0,104,151,0,0,1,0,0,0,0,0,8,1,33,1,0,0,0.0,0.0,0
358453090,en,2576,0,0,0,11,0,11,0,33,56,0,437,576,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
49031917,en,3572,0,0,1,7,0,9,0,418,1266,0,2774,10975,0,1,0,0,0,0,0,0,7,1,0,1,0,1,0.14,0.5,0
849115520263737346,en,148,0,0,0,8,1,15,0,0,24,0,15,118,0,0,1,0,0,0,0,0,17,4,0,2,0,1,-0.1,0.0,1
2491575438,en,1211,0,0,0,6,0,9,0,9,0,1,980,919,0,1,0,0,0,0,0,0,20,16,0,3,0,1,0.0,0.0,1
860273713,en,2417,0,0,1,9,1,14,0,414,0,16,74155,29876,0,1,1,0,0,0,0,0,9,1,0,2,0,1,0.0,0.0,0
265217955,en,2988,0,0,0,4,0,15,0,146,193,7,4998,3081,0,1,0,0,0,0,0,0,13,2,0,11,0,1,0.5,0.6,0
262374455,en,2991,0,0,0,12,0,8,1,1088,1560,43,419,1123,0,1,0,0,0,2,0,1,16,12,0,11,0,1,0.8,1.0,0
391244965,en,2768,0,0,0,7,0,6,0,747,540,6,8534,22450,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
1427870599,en,1557,0,0,0,2,0,13,0,4,21,1,1254,1822,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
838441628696096768,en,548,0,1,1,9,0,9,1,563,637,11,30568,4776,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
248842718,en,3022,0,0,0,5,0,12,1,1305,784,23,46047,96911,0,1,0,0,0,0,0,1,10,1,4,19,3,1,0.45,0.65,0
2613834318,en,1142,0,0,0,11,0,11,0,22,0,1,2332,3331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
563090687,en,2038,0,0,0,14,1,12,0,115,204,2,2173,3928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3436114605,en,1365,0,0,0,5,0,11,1,382,215,12,92323,58813,0,1,0,0,0,0,0,1,11,5,2,0,0,1,0.25,0.54,0
772538269439582208,en,298,0,0,0,14,1,15,0,0,0,0,55,151,0,0,1,0,1,0,0,0,20,3,3,10,2,1,0.0,0.0,0
274654303,en,2970,0,0,0,12,0,11,0,1773,995,180,4723,20232,0,1,0,0,0,0,0,0,20,11,0,6,0,1,0.0,0.0,0
4111270332,en,701,0,0,0,9,0,8,0,31,42,20,5277,5379,0,1,1,0,0,4,0,0,12,8,2,21,1,0,0.03,0.07,1
404579388,en,2120,0,0,1,3,1,10,0,4,0,0,1536,2213,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
816124780600590337,en,865,0,1,0,2,0,7,0,49,67,0,20350,1424,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
376044621,en,2552,0,0,0,13,0,15,1,242,375,2,14,5205,0,1,1,0,0,0,0,0,13,1,0,0,0,1,0.17,0.33,0
604886539,en,1901,0,0,0,14,1,15,0,45,59,1,2348,3315,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772034672385724416,en,299,0,0,0,14,0,15,0,0,0,0,180,367,0,0,1,0,0,0,0,0,12,3,0,1,0,1,-0.01,0.15,0
871369915806167042,en,54,0,0,0,13,1,10,0,1,0,0,258,470,0,0,1,0,0,0,0,0,28,10,1,17,0,1,-0.1,0.65,1
772340000675471360,en,299,0,0,0,14,0,14,0,0,0,0,85,222,0,0,1,0,0,0,0,0,13,6,3,4,2,0,0.0,0.0,0
160575867,en,3246,0,0,0,8,0,8,0,732,1710,48,45698,71029,0,1,1,0,0,0,0,0,14,5,2,15,0,1,0.3,0.5,0
816979027118452737,en,446,0,0,0,18,0,12,0,11,39,1,1004,1420,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
877442498863534080,en,28,0,0,1,10,1,15,0,1,0,0,29,228,0,0,1,0,0,0,0,0,9,0,35,0,0,0,0.0,0.0,1
202549655,en,3109,0,0,0,17,1,8,0,51,39,0,2531,3333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
392205222,en,2770,0,0,0,14,0,13,1,1490,3458,74,8380,5390,0,1,1,0,0,0,0,3,15,12,1,14,0,1,0.0,0.0,0
866168738,en,1776,0,0,0,5,1,8,0,3,20,0,1349,1978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
175550919,en,3206,1,1,1,3,0,9,0,1169,1158,1,49732,25165,0,1,0,0,0,0,0,0,11,6,10,12,4,1,0.0,0.0,0
1386293760,en,2211,1,0,0,5,1,9,0,255,268,1,3001,6834,0,1,0,0,0,0,0,0,4,1,1,5,2,1,0.0,0.0,0
54090780,en,3603,0,0,1,9,0,9,1,2305,4552,14,56310,68330,0,1,0,0,0,0,0,0,14,6,13,17,0,1,-0.19,0.49,0
